Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),22:00,03:30,05h 30m,INR 670,51 Seats available,2.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
Chaturvedi Bus Service,NON AC Seater / Sleeper 2+1,21:00,02:30,05h 30m,INR 670,45 Seats available,2.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),19:30,04:00,08h 30m,INR 520,51 Seats available,2.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
Chaturvedi Bus Service,A/C Seater / Sleeper (2+1),20:40,04:00,07h 20m,INR 600,48 Seats available,2.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
RSRTC - 192993,A/C Seater / Sleeper (2+1),05:00,10:15,05h 15m,INR 736,36 Seats available,3.6,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),23:59,05:45,05h 46m,809,28 Seats available,"4.2
74",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Shatabdi Travels Gorakhpur,AC Sleeper (2+1),23:46,05:48,06h 02m,INR 749,30 Seats available,"4.5
29",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),03:30,09:15,05h 45m,INR 449,37 Seats available,"3.9
37",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Gola Bus Service,VE A/C Seater / Sleeper (2+1),05:10,10:40,05h 30m,INR 699,22 Seats available,"4.9
13",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),04:45,10:15,05h 30m,INR 632,38 Seats available,"3.8
12",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Gola Bus Service,VE A/C Seater / Sleeper (2+1),05:40,11:10,05h 30m,INR 599,18 Seats available,"4.9
4",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Gola Bus Service,VE A/C Seater / Sleeper (2+1),02:10,07:40,05h 30m,INR 699,33 Seats available,"3.9
8",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Gola Bus Service,VE A/C Seater / Sleeper (2+1),03:10,08:20,05h 10m,INR 2999,45 Seats available,"3.7
9",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Ankush travels,A/C Seater / Sleeper (2+2),05:15,10:15,05h 00m,962,47 Seats available,New,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
SHAGUN CARGO & TRAVELS,A/C Seater / Sleeper (2+2),22:00,04:30,06h 30m,INR 900,40 Seats available,2.4,https://www.redbus.in/bus-tickets/aligarh-to-lucknow,Aligarh (uttar pradesh) to Lucknow
UPSRTC - TAJ0052,Janrath AC Seater 2+3,01:00,03:35,02h 35m,INR 187,48 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
UPSRTC - AGF0052,Shatabdi AC Seater 2+2,02:45,05:03,02h 18m,INR 215,37 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
UPSRTC - ALI0154,Janrath AC Seater 2+2,02:45,05:15,02h 30m,INR 215,36 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
UPSRTC - TAJ0071,Ordinary Non AC Seater 2+3,03:31,05:56,02h 25m,INR 140,52 Seats available, ,https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
UPSRTC - TAJ0048,Pink Express AC Seater 2+2,04:05,05:58,01h 53m,INR 215,34 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
UPSRTC - SRD0158,Janrath AC Seater 2+3,04:10,06:20,02h 10m,INR 187,48 Seats available, ,https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
UPSRTC - ALI0161,Janrath AC Seater 2+2,07:59,10:30,02h 31m,INR 215,34 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
UPSRTC - ARH0096,Ordinary Non AC Seater 2+3,10:20,13:28,03h 08m,INR 140,52 Seats available, ,https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
UPSRTC - PNG0073,Shatabdi AC Seater 2+2,10:55,13:15,02h 20m,INR 215,37 Seats available, ,https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
UPSRTC - SRG0164,Janrath AC Seater 2+2,11:31,14:01,02h 30m,INR 215,36 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
RSRTC - 155960,Express Non AC Seater 2+3,11:40,13:30,01h 50m,INR 129,42 Seats available,3.6,https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
UPSRTC - BDV0464,Ordinary Non AC Seater 2+3,12:00,14:30,02h 30m,INR 140,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
UPSRTC - PNG0075,Shatabdi AC Seater 2+2,13:55,16:15,02h 20m,INR 215,37 Seats available, ,https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
UPSRTC - SRG0176,Janrath AC Seater 2+3,14:45,17:00,02h 15m,INR 187,48 Seats available,"4.1
4",https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
UPSRTC - SRG0162,Janrath AC Seater 2+2,16:16,19:01,02h 45m,INR 215,36 Seats available,"4.5
7",https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),02:20,09:40,07h 20m,INR 799,32 Seats available,"1.7
9",https://www.redbus.in/bus-tickets/bareilly-to-dehradun,Bareilly to Dehradun
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),03:30,10:15,06h 45m,INR 1099,5 Seats available,3.6,https://www.redbus.in/bus-tickets/bareilly-to-dehradun,Bareilly to Dehradun
Rahul Travels,AshokLeyland Stile A/C,21:40,05:10,07h 30m,INR 826,30 Seats available,"3.7
12",https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
New Khaira Transport,A/C Seater / Sleeper (2+2),21:20,06:00,08h 40m,INR 500,39 Seats available,"2.4
25",https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
Rahul Travels,AshokLeyland Stile A/C,21:00,05:00,08h 00m,INR 826,30 Seats available,3.7,https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
New Khaira TPT,AC Sleeper (2+1),21:30,05:00,07h 30m,INR 900,23 Seats available,"4.2
19",https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
New Khaira Transport,A/C Seater / Sleeper (2+1),22:40,05:00,06h 20m,720,15 Seats available,"3.6
31",https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
New Khaira Transport,A/C Seater / Sleeper (2+2),22:50,06:50,08h 00m,675,24 Seats available,"2.9
12",https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
New Khaira TPT,A/C Seater / Sleeper (2+2),22:00,05:15,07h 15m,INR 550,33 Seats available,"2.8
14",https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
New Khaira TPT,A/C Seater / Sleeper (2+2),20:50,03:30,06h 40m,INR 550,36 Seats available,"1.4
4",https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
Jaiswal Holidays,A/C Sleeper (2+1),20:55,04:30,07h 35m,INR 1200,4 Seats available,1.2,https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
UPSRTC - HDD0092,Ordinary Non AC Seater 2+3,00:16,08:29,08h 13m,INR 377,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - BRT0036,Ordinary Non AC Seater 2+3,00:20,06:00,05h 40m,INR 390,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - MZF0001,Janrath AC Seater 2+2,00:45,07:00,06h 15m,INR 570,36 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - SRD0001,Janrath AC Seater 2+2,00:45,06:30,05h 45m,INR 570,36 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - MRD0147,Janrath AC Seater 2+2,01:00,07:03,06h 03m,INR 570,36 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - SRG0094,Ordinary Non AC Seater 2+3,01:26,07:00,05h 34m,INR 390,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - SRD0003,Janrath AC Seater 2+2,01:45,07:30,05h 45m,INR 570,36 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - AWD0240,Janrath AC Seater 2+3,02:20,07:00,04h 40m,INR 493,46 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - SRG0101,Ordinary Non AC Seater 2+3,02:26,08:00,05h 34m,INR 390,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - CBG0093,Pink Express AC Seater 2+2,02:47,08:30,05h 43m,INR 570,41 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - SRD0005,Janrath AC Seater 2+2,03:15,09:00,05h 45m,INR 570,36 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - BRT0063,Ordinary Non AC Seater 2+3,03:50,09:30,05h 40m,INR 390,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - RKD0029,Janrath AC Seater 2+2,06:00,11:30,05h 30m,INR 570,36 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - BLY0127,Janrath AC Seater 2+2,07:01,13:00,05h 59m,INR 570,36 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - BLY0142,Janrath AC Seater 2+3,09:00,14:30,05h 30m,INR 493,48 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
FlixBus,A/C Sleeper (2+1),19:30,22:00,02h 30m,INR 210,15 Seats available,4.1,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Vidhan Tour Travels,Non AC Seater (2+2),08:00,10:59,02h 59m,INR 250,20 Seats available,2.1,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Vidhan Tour Travels,Non AC Seater (2+2),08:30,11:29,02h 59m,INR 250,20 Seats available,2.1,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Vanshika Tour and Travels,NON A/C Seater (2+2),10:50,14:00,03h 10m,INR 200,43 Seats available, ,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Mishra Travels,NON A/C Seater (2+2),13:30,17:00,03h 30m,198,25 Seats available,New,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Vidhan Tour Travels,Non AC Seater (2+2),14:30,17:30,03h 00m,INR 250,20 Seats available,"1.2
4",https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Vidhan Tour Travels,Non AC Seater (2+2),15:30,18:30,03h 00m,INR 250,20 Seats available,2.1,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Vanshika Tour and Travels,NON A/C Seater (2+2),16:55,21:00,04h 05m,INR 200,43 Seats available,New,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Shri mahavir tour and travels,AC Sleeper (2+1),14:00,17:00,03h 00m,INR 1200,36 Seats available,4.1,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Hans Travels (I) Private Limited,A/C Sleeper (2+1),15:30,18:45,03h 15m,INR 1600,24 Seats available,3.2,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Raj Ratan Tours And Travels,Bharat Benz A/C Sleeper (2+1),00:55,05:15,04h 20m,INR 899,4 Seats available,4.2,https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Jhansi to Kanpur (Uttar Pradesh)
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),01:15,06:30,05h 15m,INR 750,30 Seats available,"3.8
25",https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Jhansi to Kanpur (Uttar Pradesh)
Raj Ratan Tours And Travels,Bharat Benz A/C Sleeper (2+1),01:30,05:40,04h 10m,INR 899,11 Seats available,4.2,https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Jhansi to Kanpur (Uttar Pradesh)
Jai Shrinath Ji Ki Travels,A/C Sleeper (2+1),01:40,06:15,04h 35m,INR 667,34 Seats available,"4.0
13",https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Jhansi to Kanpur (Uttar Pradesh)
Hans Travels (I) Private Limited,A/C Sleeper (2+1),02:05,07:05,05h 00m,INR 1100,24 Seats available,3.2,https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Jhansi to Kanpur (Uttar Pradesh)
Hans Travels (I) Private Limited,A/C Sleeper (2+1),02:06,07:06,05h 00m,INR 1100,24 Seats available,3.2,https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Jhansi to Kanpur (Uttar Pradesh)
Shatabdi Travels,Bharat Benz A/C Sleeper (2+1),23:20,04:20,05h 00m,719,21 Seats available,"3.8
43",https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Jhansi to Kanpur (Uttar Pradesh)
Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),03:00,07:00,04h 00m,INR 900,32 Seats available,4.1,https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Jhansi to Kanpur (Uttar Pradesh)
DURGA TRAVELS,NON A/C Sleeper (2+1),03:00,06:40,03h 40m,INR 899,20 Seats available,3.0,https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Jhansi to Kanpur (Uttar Pradesh)
Hans Travels (I) Private Limited,NON A/C Sleeper (1+2),03:05,07:20,04h 15m,INR 800,23 Seats available,3.2,https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Jhansi to Kanpur (Uttar Pradesh)
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),15:30,23:10,07h 40m,664,40 Seats available,"2.9
17",https://www.redbus.in/bus-tickets/dehradun-to-bareilly,Dehradun to Bareilly
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:00,01:45,08h 45m,INR 599,28 Seats available,3.6,https://www.redbus.in/bus-tickets/dehradun-to-bareilly,Dehradun to Bareilly
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+2),16:30,01:00,08h 30m,INR 799,30 Seats available,4.5,https://www.redbus.in/bus-tickets/dehradun-to-bareilly,Dehradun to Bareilly
UPSRTC - BRH0020,Ordinary Non AC Seater 2+3,01:00,03:10,02h 10m,INR 150,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - JHD0027,Ordinary Non AC Seater 2+3,02:30,05:00,02h 30m,INR 146,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - JHD0029,Ordinary Non AC Seater 2+3,03:15,05:30,02h 15m,INR 146,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - JHD0032,Ordinary Non AC Seater 2+3,05:00,07:30,02h 30m,INR 146,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - SLP0048,Rajdhani Non AC Seater 2+3,05:00,07:00,02h 00m,INR 142,51 Seats available,"1.1
6",https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - AKP0197,Ordinary Non AC Seater 2+3,05:30,08:15,02h 45m,INR 180,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - AYD0057,Ordinary Non AC Seater 2+3,06:30,08:30,02h 00m,INR 142,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - HMR0015,Ordinary Non AC Seater 2+3,06:41,09:00,02h 19m,INR 142,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),02:45,05:30,02h 45m,INR 599,34 Seats available,4.0,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - AKP0214,Ordinary Non AC Seater 2+3,07:01,09:01,02h 00m,INR 142,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
Shivansh travels,A/C Seater / Sleeper (2+1),09:30,10:30,01h 00m,449,17 Seats available,1.7,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - AZN0014,Ordinary Non AC Seater 2+3,08:00,11:00,03h 00m,INR 146,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
Shivansh travels,A/C Sleeper (2+1),08:30,10:30,26h 00m,649,30 Seats available,1.7,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - MHB0022,Ordinary Non AC Seater 2+3,08:00,09:45,01h 45m,INR 142,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - KDN0030,Janrath AC Seater 2+3,08:00,10:00,02h 00m,INR 188,48 Seats available, ,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - BDV0082,Ordinary Non AC Seater 2+3,04:28,07:11,02h 43m,INR 166,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - ALI0005,Janrath AC Seater 2+3,05:30,07:30,02h 00m,INR 217,48 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - ALI0173,Janrath AC Seater 2+2,05:59,08:25,02h 26m,INR 249,36 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - BDV0172,Janrath AC Seater 2+2,06:59,09:25,02h 26m,INR 249,36 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - BDV0086,Ordinary Non AC Seater 2+3,07:13,09:58,02h 45m,INR 166,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - BDV0104,Ordinary Non AC Seater 2+3,07:30,10:13,02h 43m,INR 166,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - BDV0472,Janrath AC Seater 2+3,07:30,09:50,02h 20m,INR 217,48 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - MNP0034,Ordinary Non AC Seater 2+3,07:48,10:24,02h 36m,INR 222,52 Seats available, ,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - ALI0008,Janrath AC Seater 2+2,08:00,10:25,02h 25m,INR 249,36 Seats available,"3.8
11",https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - MNP0038,Ordinary Non AC Seater 2+3,08:48,11:24,02h 36m,INR 222,52 Seats available, ,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - BDV0468,Janrath AC Seater 2+2,09:01,11:24,02h 23m,INR 249,35 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - BDV0474,Janrath AC Seater 2+3,09:30,11:55,02h 25m,INR 217,48 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - BDV0090,Ordinary Non AC Seater 2+3,09:58,12:43,02h 45m,INR 166,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - MNP0046,Ordinary Non AC Seater 2+3,10:13,12:49,02h 36m,INR 222,52 Seats available, ,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - BDV0094,Ordinary Non AC Seater 2+3,10:28,13:13,02h 45m,INR 166,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - FKP0029,Janrath AC Seater 2+2,00:10,05:55,05h 45m,INR 501,35 Seats available,3.3,https://www.redbus.in/bus-tickets/etah-up-to-delhi,Etah (Uttar Pradesh) to Delhi
UPSRTC - UNO0001,Ordinary Non AC Seater 2+3,00:18,05:00,04h 42m,INR 371,52 Seats available,3.3,https://www.redbus.in/bus-tickets/etah-up-to-delhi,Etah (Uttar Pradesh) to Delhi
UPSRTC - UNO0002,Ordinary Non AC Seater 2+3,01:05,06:30,05h 25m,INR 371,52 Seats available,3.3,https://www.redbus.in/bus-tickets/etah-up-to-delhi,Etah (Uttar Pradesh) to Delhi
UPSRTC - FTP0023,Rajdhani Non AC Seater 2+3,01:05,06:30,05h 25m,INR 356,51 Seats available,3.3,https://www.redbus.in/bus-tickets/etah-up-to-delhi,Etah (Uttar Pradesh) to Delhi
UPSRTC - UNO0006,Ordinary Non AC Seater 2+3,01:10,06:00,04h 50m,INR 371,52 Seats available,3.3,https://www.redbus.in/bus-tickets/etah-up-to-delhi,Etah (Uttar Pradesh) to Delhi
UPSRTC - ETH0024,Rajdhani Non AC Seater 2+3,05:00,10:30,05h 30m,INR 371,51 Seats available,3.3,https://www.redbus.in/bus-tickets/etah-up-to-delhi,Etah (Uttar Pradesh) to Delhi
UPSRTC - NDD0256,Ordinary Non AC Seater 2+3,06:00,11:15,05h 15m,INR 319,52 Seats available,3.3,https://www.redbus.in/bus-tickets/etah-up-to-delhi,Etah (Uttar Pradesh) to Delhi
UPSRTC - MNP0034,Ordinary Non AC Seater 2+3,06:15,10:35,04h 20m,INR 371,52 Seats available, ,https://www.redbus.in/bus-tickets/etah-up-to-delhi,Etah (Uttar Pradesh) to Delhi
UPSRTC - MNP0038,Ordinary Non AC Seater 2+3,07:15,11:35,04h 20m,INR 371,52 Seats available, ,https://www.redbus.in/bus-tickets/etah-up-to-delhi,Etah (Uttar Pradesh) to Delhi
UPSRTC - ETH0036,Ordinary Non AC Seater 2+3,08:00,14:00,06h 00m,INR 345,52 Seats available,3.3,https://www.redbus.in/bus-tickets/etah-up-to-delhi,Etah (Uttar Pradesh) to Delhi
UPSRTC - MNP0046,Ordinary Non AC Seater 2+3,08:40,13:00,04h 20m,INR 371,52 Seats available, ,https://www.redbus.in/bus-tickets/etah-up-to-delhi,Etah (Uttar Pradesh) to Delhi
UPSRTC - ETH0038,Ordinary Non AC Seater 2+3,09:55,15:55,06h 00m,INR 345,52 Seats available,3.3,https://www.redbus.in/bus-tickets/etah-up-to-delhi,Etah (Uttar Pradesh) to Delhi
UPSRTC - SBD0108,Janrath AC Seater 2+2,10:30,16:00,05h 30m,INR 501,36 Seats available,"4.2
7",https://www.redbus.in/bus-tickets/etah-up-to-delhi,Etah (Uttar Pradesh) to Delhi
UPSRTC - GRH0060,Ordinary Non AC Seater 2+3,10:31,16:00,05h 29m,INR 371,52 Seats available,3.3,https://www.redbus.in/bus-tickets/etah-up-to-delhi,Etah (Uttar Pradesh) to Delhi
UPSRTC - GRH0058,Ordinary Non AC Seater 2+3,11:01,16:30,05h 29m,INR 371,52 Seats available,3.3,https://www.redbus.in/bus-tickets/etah-up-to-delhi,Etah (Uttar Pradesh) to Delhi
